Gene_Name,Drug_ID,Indication_Name,Phase
TYMS,CHEMBL185,glaucoma,PHASE_3
TYMS,CHEMBL185,colorectal cancer,PHASE_3
TYMS,CHEMBL185,breast cancer,PHASE_3
TYMS,CHEMBL185,gastric cancer,PHASE_3
TYMS,CHEMBL185,esophageal cancer,PHASE_3
TYMS,CHEMBL185,pancreatic carcinoma,PHASE_3
TYMS,CHEMBL185,cervical cancer,PHASE_3
TYMS,CHEMBL185,anus cancer,PHASE_3
TYMS,CHEMBL185,colorectal adenocarcinoma,PHASE_3
TYMS,CHEMBL185,urinary bladder cancer,PHASE_3
TYMS,CHEMBL185,rectum cancer,PHASE_3
TYMS,CHEMBL185,kidney cancer,PHASE_3
TYMS,CHEMBL185,colon adenocarcinoma,PHASE_3
TYMS,CHEMBL185,breast neoplasm,PHASE_3
TYMS,CHEMBL185,metastasis,PHASE_3
TYMS,CHEMBL185,colorectal neoplasm,PHASE_3
TYMS,CHEMBL185,nasopharyngeal carcinoma,PHASE_3
TYMS,CHEMBL185,liver cancer,PHASE_3
TYMS,CHEMBL185,metastatic colorectal cancer,PHASE_3
TYMS,CHEMBL185,proliferative vitreoretinopathy,PHASE_3
TYMS,CHEMBL185,stomach neoplasm,PHASE_3
TYMS,CHEMBL185,pancreatic neoplasm,PHASE_3
TYMS,CHEMBL185,esophageal carcinoma,PHASE_3
TYMS,CHEMBL185,squamous cell carcinoma,PHASE_3
TYMS,CHEMBL185,upper aerodigestive tract neoplasm,PHASE_3
TYMS,CHEMBL185,head and neck squamous cell carcinoma,PHASE_3
TYMS,CHEMBL185,carcinoma,PHASE_3
TYMS,CHEMBL185,pancreatic ductal adenocarcinoma,PHASE_3
TYMS,CHEMBL185,nasopharyngeal neoplasm,PHASE_3
TYMS,CHEMBL185,esophageal squamous cell carcinoma,PHASE_3
TYMS,CHEMBL185,rectal carcinoma,PHASE_3
TYMS,CHEMBL185,meibomian cyst,PHASE_3
TYMS,CHEMBL185,neuroendocrine neoplasm,PHASE_3
TYMS,CHEMBL185,anal carcinoma,PHASE_3
TYMS,CHEMBL185,gastric adenocarcinoma,PHASE_3
TYMS,CHEMBL185,colorectal carcinoma,PHASE_3
TYMS,CHEMBL185,cancer,PHASE_3
TYMS,CHEMBL185,pancreatic adenocarcinoma,PHASE_3
TYMS,CHEMBL185,bladder tumor,PHASE_3
TYMS,CHEMBL185,hypopharyngeal carcinoma,PHASE_3
TYMS,CHEMBL185,neuroendocrine carcinoma,PHASE_3
TYMS,CHEMBL185,Malignant Pancreatic Neoplasm,PHASE_3
TYMS,CHEMBL185,digestive system neoplasm,PHASE_3
TYMS,CHEMBL185,intestinal neoplasm,PHASE_3
TYMS,CHEMBL185,open-angle glaucoma,PHASE_3
TYMS,CHEMBL185,urinary bladder carcinoma,PHASE_3
TYMS,CHEMBL20883,breast cancer,PHASE_3
TYMS,CHEMBL20883,colorectal cancer,PHASE_3
TYMS,CHEMBL20883,rectum cancer,PHASE_3
TYMS,CHEMBL20883,pancreatic carcinoma,PHASE_3
TYMS,CHEMBL20883,cholangiocarcinoma,PHASE_3
TYMS,CHEMBL20883,urinary bladder cancer,PHASE_3
TYMS,CHEMBL20883,gastric adenocarcinoma,PHASE_3
TYMS,CHEMBL20883,esophageal cancer,PHASE_3
TYMS,CHEMBL20883,colorectal adenocarcinoma,PHASE_3
TYMS,CHEMBL20883,esophageal squamous cell carcinoma,PHASE_3
TYMS,CHEMBL2360464,mesothelioma,PHASE_3
TYMS,CHEMBL2360464,cancer,PHASE_3
TYMS,CHEMBL2360464,lung cancer,PHASE_3
TYMS,CHEMBL225071,colorectal cancer,PHASE_3
TYMS,CHEMBL225071,mesothelioma,PHASE_3
TYMS,CHEMBL1130,gastric cancer,PHASE_3
TYMS,CHEMBL917,colorectal neoplasm,PHASE_3
TYMS,CHEMBL225072,small cell lung carcinoma,PHASE_3
TYMS,CHEMBL225072,lung cancer,PHASE_3
TYMS,CHEMBL225072,lung adenocarcinoma,PHASE_3
TYMS,CHEMBL225072,lung neoplasm,PHASE_3
TYMS,CHEMBL225072,cancer,PHASE_3
TYMS,CHEMBL225072,cervical cancer,PHASE_3
TYMS,CHEMBL225072,carcinoma,PHASE_3
TYMS,CHEMBL185,plantar wart,UNKNOWN
TYMS,CHEMBL225072,Neoplasm of the lung,UNKNOWN
TYR,CHEMBL1388,Vitiligo,APPROVAL
TYR,CHEMBL232202,freckles,PHASE_2_3
TYRP1,CHEMBL2108734,melanoma,PHASE_1
UBA3,CHEMBL1231160,nasopharyngeal carcinoma,IND
UBA3,CHEMBL1231160,cancer,PHASE_1
UBA3,CHEMBL1231160,metastatic melanoma,PHASE_1
UBA3,CHEMBL1231160,multiple myeloma,PHASE_1
UBA3,CHEMBL1231160,neoplasm,PHASE_1_2
UBA3,CHEMBL1231160,non-small cell lung carcinoma,PHASE_2
UBA3,CHEMBL1231160,myelodysplastic syndrome,PHASE_3
UBA3,CHEMBL1231160,acute myeloid leukemia,PHASE_3
UGCG,CHEMBL1029,Niemann-Pick disease type C,APPROVAL
UGCG,CHEMBL1029,Gaucher disease,APPROVAL
UGCG,CHEMBL1029,Gaucher disease type 1,APPROVAL
UGCG,CHEMBL1029,Niemann-Pick disease,APPROVAL
UGCG,CHEMBL1029,glycogen storage disease II,APPROVAL
UGCG,CHEMBL5723563,Thrombocytopenia,APPROVAL
UGCG,CHEMBL5723563,Gaucher disease,APPROVAL
UGCG,CHEMBL5723563,bone disease,APPROVAL
UGCG,CHEMBL5723563,Hepatosplenomegaly,APPROVAL
UGCG,CHEMBL5723563,metabolic disease,APPROVAL
UGCG,CHEMBL5723563,anemia,APPROVAL
UGCG,CHEMBL2110588,Gaucher disease,APPROVAL
UGCG,CHEMBL2110588,neuroblastoma,EARLY_PHASE_1
UGCG,CHEMBL1029,Diarrhea,PHASE_1
UGCG,CHEMBL2110588,hematopoietic and lymphoid cell neoplasm,PHASE_1
UGCG,CHEMBL4297611,Gaucher disease,PHASE_1
UGCG,CHEMBL1029,juvenile neuronal ceroid lipofuscinosis,PHASE_1_2
UGCG,CHEMBL2110588,lymphoma,PHASE_1_2
UGCG,CHEMBL1029,HIV infection,PHASE_2
UGCG,CHEMBL1029,hereditary spastic paraplegia,PHASE_2
UGCG,CHEMBL4297611,Parkinson disease,PHASE_2
UGCG,CHEMBL4297611,Gaucher disease type 1,PHASE_2
UGCG,CHEMBL1029,cystic fibrosis,PHASE_2_3
UGCG,CHEMBL4297611,Autosomal dominant polycystic kidney disease,PHASE_2_3
UGCG,CHEMBL1029,Sandhoff disease,PHASE_3
UGCG,CHEMBL1029,Glycogen storage disease due to acid maltase deficiency,PHASE_3
UGCG,CHEMBL1029,GM2 gangliosidosis,PHASE_3
UGCG,CHEMBL1029,disorder of glycogen metabolism,PHASE_3
UGCG,CHEMBL5723563,Gaucher disease type 1,PHASE_3
UGCG,CHEMBL1086997,Fabry disease,PHASE_3
UGCG,CHEMBL4297611,Sandhoff disease,PHASE_3
UGCG,CHEMBL4297611,Tay-Sachs disease,PHASE_3
UGCG,CHEMBL4297611,cystic kidney disease,PHASE_3
UGCG,CHEMBL4297611,Fabry disease,PHASE_3
UGCG,CHEMBL4297611,Gaucher disease type 3,PHASE_3
UGCG,CHEMBL2110588,Gaucher disease type III,UNKNOWN
UGCG,CHEMBL4297611,Parkinsonism,UNKNOWN
UMPS,CHEMBL515914,psoriasis vulgaris,APPROVAL
UTRN,CHEMBL1773683,Duchenne muscular dystrophy,PHASE_2
UTS2R,CHEMBL567303,kidney failure,PHASE_2
UTS2R,CHEMBL567303,Renal insufficiency,PHASE_2
VAMP2,CHEMBL1201569,Dystonia,APPROVAL
VAMP2,CHEMBL1201569,Torticollis,APPROVAL
VAMP2,CHEMBL1201569,Parkinson disease,APPROVAL
VAMP2,CHEMBL1201569,cerebral palsy,PHASE_1_2
VAMP2,CHEMBL1201569,carpal tunnel syndrome,PHASE_2
VAMP2,CHEMBL1201569,Skin ulcer,PHASE_2
VAMP2,CHEMBL1201569,Spasticity,PHASE_2_3
VAMP2,CHEMBL1201569,Drooling,PHASE_3
VAMP2,CHEMBL1201569,hidradenitis suppurativa,UNKNOWN
VDR,CHEMBL1536,hypophosphatemic rickets,APPROVAL
VDR,CHEMBL1536,hypoparathyroidism,APPROVAL
VDR,CHEMBL1536,hypophosphatemia,APPROVAL
VDR,CHEMBL846,Hypocalcemia,APPROVAL
VDR,CHEMBL846,chronic kidney disease,APPROVAL
VDR,CHEMBL846,hypoparathyroidism,APPROVAL
VDR,CHEMBL846,psoriasis,APPROVAL
VDR,CHEMBL846,psoriasis vulgaris,APPROVAL
VDR,CHEMBL1200622,chronic kidney disease,APPROVAL
VDR,CHEMBL1200622,secondary hyperparathyroidism,APPROVAL
VDR,CHEMBL1200622,hyperparathyroidism,APPROVAL
VDR,CHEMBL1200622,parathyroid disease,APPROVAL
VDR,CHEMBL1200666,psoriasis vulgaris,APPROVAL
VDR,CHEMBL1200666,psoriasis,APPROVAL
VDR,CHEMBL1200810,chronic kidney disease,APPROVAL
VDR,CHEMBL1200810,secondary hyperparathyroidism,APPROVAL
VDR,CHEMBL1200810,parathyroid disease,APPROVAL
VDR,CHEMBL1042,anemia (phenotype),APPROVAL
VDR,CHEMBL1042,Hypocalcemia,APPROVAL
VDR,CHEMBL1042,osteoporosis,APPROVAL
VDR,CHEMBL1042,Iron deficiency anemia,APPROVAL
VDR,CHEMBL1042,vitamin D deficiency,APPROVAL
VDR,CHEMBL1042,postmenopausal osteoporosis,APPROVAL
VDR,CHEMBL3544909,chronic kidney disease,APPROVAL
VDR,CHEMBL3544909,vitamin D deficiency,APPROVAL
VDR,CHEMBL3544909,parathyroid disease,APPROVAL
VDR,CHEMBL3544909,secondary hyperparathyroidism,APPROVAL
VDR,CHEMBL2356023,Hypocalcemia,APPROVAL
VDR,CHEMBL4297608,osteoporosis,APPROVAL
VDR,CHEMBL1536,breast neoplasm,EARLY_PHASE_1
VDR,CHEMBL1536,psoriasis vulgaris,EARLY_PHASE_1
VDR,CHEMBL1536,gestational diabetes,EARLY_PHASE_1
VDR,CHEMBL846,postmenopausal osteoporosis,EARLY_PHASE_1
VDR,CHEMBL846,X-linked hypophosphatemia,EARLY_PHASE_1
VDR,CHEMBL846,hypophosphatemic rickets,EARLY_PHASE_1
VDR,CHEMBL846,cocaine use disorder,EARLY_PHASE_1
VDR,CHEMBL1200622,chronic pancreatitis,EARLY_PHASE_1
VDR,CHEMBL1200666,localised scleroderma,EARLY_PHASE_1
VDR,CHEMBL1042,gingivitis,EARLY_PHASE_1
VDR,CHEMBL1042,Nasal congestion,EARLY_PHASE_1
VDR,CHEMBL1536,Irritability,PHASE_1
VDR,CHEMBL1536,relapsing-remitting multiple sclerosis,PHASE_1
VDR,CHEMBL1536,Peyronie disease,PHASE_1
VDR,CHEMBL1536,type 2 diabetes mellitus,PHASE_1
VDR,CHEMBL1536,inflammatory bowel disease,PHASE_1
VDR,CHEMBL846,prediabetes syndrome,PHASE_1
VDR,CHEMBL846,attention deficit hyperactivity disorder,PHASE_1
VDR,CHEMBL1200622,breast cancer,PHASE_1
VDR,CHEMBL1200666,Irritability,PHASE_1
VDR,CHEMBL1200666,scleroderma,PHASE_1
VDR,CHEMBL1200666,breast cancer,PHASE_1
VDR,CHEMBL1200810,neoplasm,PHASE_1
VDR,CHEMBL1042,skin cancer,PHASE_1
VDR,CHEMBL1042,tibia fracture,PHASE_1
VDR,CHEMBL1042,pneumonia,PHASE_1
VDR,CHEMBL1042,in situ carcinoma,PHASE_1
VDR,CHEMBL1042,molar-incisor hypomineralization,PHASE_1
VDR,CHEMBL1042,fetal growth restriction,PHASE_1
VDR,CHEMBL284121,prostate disease,PHASE_1
VDR,CHEMBL1536,colorectal cancer,PHASE_1_2
VDR,CHEMBL1536,ulcerative colitis,PHASE_1_2
VDR,CHEMBL846,Crohn's disease,PHASE_1_2
VDR,CHEMBL846,mouth neoplasm,PHASE_1_2
VDR,CHEMBL1042,inborn error of immunity,PHASE_1_2
VDR,CHEMBL1042,glioblastoma multiforme,PHASE_1_2
VDR,CHEMBL1042,sickle cell disease,PHASE_1_2
VDR,CHEMBL1042,gestational diabetes,PHASE_1_2
VDR,CHEMBL1042,severe acute respiratory syndrome,PHASE_1_2
VDR,CHEMBL1042,skin disease,PHASE_1_2
VDR,CHEMBL1536,asthma,PHASE_2
VDR,CHEMBL1536,sickle cell disease,PHASE_2
VDR,CHEMBL1536,Insulin resistance,PHASE_2
VDR,CHEMBL1536,optic neuritis,PHASE_2
VDR,CHEMBL1536,polycystic ovary syndrome,PHASE_2
VDR,CHEMBL1536,latent autoimmune diabetes in adults,PHASE_2
VDR,CHEMBL1536,neuropathic pain,PHASE_2
VDR,CHEMBL846,myelodysplastic syndrome,PHASE_2
VDR,CHEMBL846,non-small cell lung carcinoma,PHASE_2
VDR,CHEMBL846,renal osteodystrophy,PHASE_2
VDR,CHEMBL846,breast neoplasm,PHASE_2
VDR,CHEMBL846,type 1 diabetes mellitus,PHASE_2
VDR,CHEMBL846,cholangiocarcinoma,PHASE_2
VDR,CHEMBL846,breast cancer,PHASE_2
VDR,CHEMBL846,basal cell carcinoma,PHASE_2
VDR,CHEMBL846,Sepsis,PHASE_2
VDR,CHEMBL846,systemic lupus erythematosus,PHASE_2
VDR,CHEMBL846,COVID-19,PHASE_2
VDR,CHEMBL1200622,Hypocalcemia,PHASE_2
VDR,CHEMBL1200622,diabetic nephropathy,PHASE_2
VDR,CHEMBL1200622,type 2 diabetes mellitus,PHASE_2
VDR,CHEMBL1200622,pancreatic ductal adenocarcinoma,PHASE_2
VDR,CHEMBL1200622,pancreatic carcinoma,PHASE_2
VDR,CHEMBL1200666,atopic eczema,PHASE_2
VDR,CHEMBL1200666,Eczematoid dermatitis,PHASE_2
VDR,CHEMBL1200666,radiodermatitis,PHASE_2
VDR,CHEMBL1200666,skin disease,PHASE_2
VDR,CHEMBL1200666,actinic keratosis,PHASE_2
VDR,CHEMBL1200810,prostate cancer,PHASE_2
VDR,CHEMBL1200810,psoriasis,PHASE_2
VDR,CHEMBL1042,HIV infection,PHASE_2
VDR,CHEMBL1042,ovarian cancer,PHASE_2
VDR,CHEMBL1042,prostate cancer,PHASE_2
VDR,CHEMBL1042,colorectal cancer,PHASE_2
VDR,CHEMBL1042,Parkinson disease,PHASE_2
VDR,CHEMBL1042,autism,PHASE_2
VDR,CHEMBL1042,respiratory failure,PHASE_2
VDR,CHEMBL1042,allergic conjunctivitis,PHASE_2
VDR,CHEMBL1042,neurotoxicity,PHASE_2
VDR,CHEMBL1042,depressive disorder,PHASE_2
VDR,CHEMBL1042,neurofibromatosis type 1,PHASE_2
VDR,CHEMBL1042,Staphylococcus aureus infection,PHASE_2
VDR,CHEMBL1042,chronic obstructive pulmonary disease,PHASE_2
VDR,CHEMBL1042,atopic eczema,PHASE_2
VDR,CHEMBL1042,optic neuritis,PHASE_2
VDR,CHEMBL1042,hematopoietic and lymphoid cell neoplasm,PHASE_2
VDR,CHEMBL1042,actinic keratosis,PHASE_2
VDR,CHEMBL1042,common wart,PHASE_2
VDR,CHEMBL1042,cancer,PHASE_2
VDR,CHEMBL1042,urinary tract infection,PHASE_2
VDR,CHEMBL1042,dengue disease,PHASE_2
VDR,CHEMBL3544909,obstructive sleep apnea,PHASE_2
VDR,CHEMBL3544909,COVID-19,PHASE_2
VDR,CHEMBL1601669,kidney failure,PHASE_2
VDR,CHEMBL1601669,calcification,PHASE_2
VDR,CHEMBL2105705,psoriasis vulgaris,PHASE_2
VDR,CHEMBL2105705,psoriasis,PHASE_2
VDR,CHEMBL2105705,stage 5 chronic kidney disease,PHASE_2
VDR,CHEMBL2105705,secondary hyperparathyroidism,PHASE_2
VDR,CHEMBL3545094,Urinary incontinence,PHASE_2
VDR,CHEMBL605525,osteoporosis,PHASE_2
VDR,CHEMBL605525,secondary hyperparathyroidism,PHASE_2
VDR,CHEMBL2105107,acute myeloid leukemia by FAB classification,PHASE_2
VDR,CHEMBL2105107,prostate cancer,PHASE_2
VDR,CHEMBL2105107,acute myeloid leukemia,PHASE_2
VDR,CHEMBL2105107,chronic myelogenous leukemia,PHASE_2
VDR,CHEMBL2104955,psoriasis,PHASE_2
VDR,CHEMBL1536,Crohn's disease,PHASE_2_3
VDR,CHEMBL1536,HIV infection,PHASE_2_3
VDR,CHEMBL1536,restless legs syndrome,PHASE_2_3
VDR,CHEMBL1536,prostate cancer,PHASE_2_3
VDR,CHEMBL1536,diabetic neuropathy,PHASE_2_3
VDR,CHEMBL1536,spinal cord injury,PHASE_2_3
VDR,CHEMBL1200666,acne,PHASE_2_3
VDR,CHEMBL1042,abnormal glucose tolerance,PHASE_2_3
VDR,CHEMBL1042,male infertility,PHASE_2_3
VDR,CHEMBL1042,multiple sclerosis,PHASE_2_3
VDR,CHEMBL1042,Cognitive impairment,PHASE_2_3
VDR,CHEMBL1042,allergic disease,PHASE_2_3
VDR,CHEMBL1042,bronchiolitis,PHASE_2_3
VDR,CHEMBL1536,osteoporosis,PHASE_3
VDR,CHEMBL1536,burn,PHASE_3
VDR,CHEMBL1536,postmenopausal osteoporosis,PHASE_3
VDR,CHEMBL1536,pulmonary tuberculosis,PHASE_3
VDR,CHEMBL1536,breast cancer,PHASE_3
VDR,CHEMBL1536,type 1 diabetes mellitus,PHASE_3
VDR,CHEMBL1536,chronic kidney disease,PHASE_3
VDR,CHEMBL1536,"osteoarthritis, knee",PHASE_3
VDR,CHEMBL1536,Alzheimer disease,PHASE_3
VDR,CHEMBL1536,non-alcoholic fatty liver disease,PHASE_3
VDR,CHEMBL1536,cutaneous melanoma,PHASE_3
VDR,CHEMBL1536,susceptibility to familial cutaneous melanoma,PHASE_3
VDR,CHEMBL1536,multiple sclerosis,PHASE_3
VDR,CHEMBL1536,femoral neck fracture,PHASE_3
VDR,CHEMBL1536,chronic hepatitis C virus infection,PHASE_3
VDR,CHEMBL1536,vitamin D deficiency,PHASE_3
VDR,CHEMBL1536,Disorder of lipid metabolism,PHASE_3
VDR,CHEMBL1536,heart failure,PHASE_3
VDR,CHEMBL1536,rickets,PHASE_3
VDR,CHEMBL1536,atopic eczema,PHASE_3
VDR,CHEMBL1536,pregnancy,PHASE_3
VDR,CHEMBL1536,Hypocalcemia,PHASE_3
VDR,CHEMBL1536,sarcopenia,PHASE_3
VDR,CHEMBL846,osteopetrosis,PHASE_3
VDR,CHEMBL846,prostate cancer,PHASE_3
VDR,CHEMBL846,Familial adenomatous polyposis,PHASE_3
VDR,CHEMBL846,secondary hyperparathyroidism,PHASE_3
VDR,CHEMBL846,diabetic nephropathy,PHASE_3
VDR,CHEMBL1200622,kidney disease,PHASE_3
VDR,CHEMBL1200622,left ventricular hypertrophy,PHASE_3
VDR,CHEMBL1200622,IGA glomerulonephritis,PHASE_3
VDR,CHEMBL1200622,Proteinuria,PHASE_3
VDR,CHEMBL1200622,albuminuria,PHASE_3
VDR,CHEMBL1042,bone fracture,PHASE_3
VDR,CHEMBL1042,hip fracture,PHASE_3
VDR,CHEMBL1042,pulmonary tuberculosis,PHASE_3
VDR,CHEMBL1042,pregnancy,PHASE_3
VDR,CHEMBL1042,tuberculosis,PHASE_3
VDR,CHEMBL1042,asthma,PHASE_3
VDR,CHEMBL1042,chronic kidney disease,PHASE_3
VDR,CHEMBL1042,diabetes mellitus,PHASE_3
VDR,CHEMBL1042,type 2 diabetes mellitus,PHASE_3
VDR,CHEMBL1042,influenza,PHASE_3
VDR,CHEMBL1042,melanoma,PHASE_3
VDR,CHEMBL1042,heart failure,PHASE_3
VDR,CHEMBL1042,infection,PHASE_3
VDR,CHEMBL1042,breast cancer,PHASE_3
VDR,CHEMBL1042,relapsing-remitting multiple sclerosis,PHASE_3
VDR,CHEMBL1042,chronic lymphocytic leukemia,PHASE_3
VDR,CHEMBL1042,hepatitis C virus infection,PHASE_3
VDR,CHEMBL1042,Crohn's disease,PHASE_3
VDR,CHEMBL1042,polycystic ovary syndrome,PHASE_3
VDR,CHEMBL1042,hypogonadism,PHASE_3
VDR,CHEMBL1042,urticaria,PHASE_3
VDR,CHEMBL1042,Disorder of lipid metabolism,PHASE_3
VDR,CHEMBL1042,ulcerative colitis,PHASE_3
VDR,CHEMBL1042,inflammatory bowel disease,PHASE_3
VDR,CHEMBL1042,COVID-19,PHASE_3
VDR,CHEMBL1042,schizophrenia,PHASE_3
VDR,CHEMBL1042,epilepsy,PHASE_3
VDR,CHEMBL1042,obesity,PHASE_3
VDR,CHEMBL1042,diffuse large B-cell lymphoma,PHASE_3
VDR,CHEMBL1042,spinal cord injury,PHASE_3
VDR,CHEMBL1042,type 1 diabetes mellitus,PHASE_3
VDR,CHEMBL1042,systemic lupus erythematosus,PHASE_3
VDR,CHEMBL1042,non-alcoholic fatty liver disease,PHASE_3
VDR,CHEMBL3544909,myocardial infarction,PHASE_3
VDR,CHEMBL1908376,rickets,PHASE_3
VDR,CHEMBL1908376,hepatocellular carcinoma,PHASE_3
VDR,CHEMBL3989862,psoriasis vulgaris,PHASE_3
VDR,CHEMBL3989862,psoriasis,PHASE_3
VDR,CHEMBL1601669,osteoporosis,PHASE_3
VDR,CHEMBL1601669,muscular disease,PHASE_3
VDR,CHEMBL1601669,pelvic organ prolapse,PHASE_3
VDR,CHEMBL3544909,kidney disease,PREAPPROVAL
VDR,CHEMBL1536,Williams syndrome,UNKNOWN
VDR,CHEMBL1536,tuberculosis,UNKNOWN
VDR,CHEMBL1536,obesity,UNKNOWN
VDR,CHEMBL1536,Muscle spasm,UNKNOWN
VDR,CHEMBL1536,prediabetes syndrome,UNKNOWN
VDR,CHEMBL1536,stage 5 chronic kidney disease,UNKNOWN
VDR,CHEMBL1536,hepatitis B virus infection,UNKNOWN
VDR,CHEMBL1536,chronic rhinosinusitis,UNKNOWN
VDR,CHEMBL1536,cardiovascular disease,UNKNOWN
VDR,CHEMBL1536,Osteopenia,UNKNOWN
VDR,CHEMBL1536,chronic obstructive pulmonary disease,UNKNOWN
VDR,CHEMBL1536,liver disease,UNKNOWN
VDR,CHEMBL1536,bone density,UNKNOWN
VDR,CHEMBL1536,brain neoplasm,UNKNOWN
VDR,CHEMBL1536,thyroid neoplasm,UNKNOWN
VDR,CHEMBL1536,acute lymphoblastic leukemia,UNKNOWN
VDR,CHEMBL1536,COVID-19,UNKNOWN
VDR,CHEMBL1536,malignant colon neoplasm,UNKNOWN
VDR,CHEMBL1536,infertility,UNKNOWN
VDR,CHEMBL1536,hyperparathyroidism,UNKNOWN
VDR,CHEMBL1536,Hashimoto's thyroiditis,UNKNOWN
VDR,CHEMBL1536,primary biliary cirrhosis,UNKNOWN
VDR,CHEMBL1536,neonatal jaundice,UNKNOWN
VDR,CHEMBL1536,rotator cuff tear,UNKNOWN
VDR,CHEMBL846,IGA glomerulonephritis,UNKNOWN
VDR,CHEMBL1200622,heart failure,UNKNOWN
VDR,CHEMBL1200622,Sepsis,UNKNOWN
VDR,CHEMBL1200666,polymorphic light eruption,UNKNOWN
VDR,CHEMBL1200666,allergic contact dermatitis,UNKNOWN
VDR,CHEMBL1200666,alopecia areata,UNKNOWN
VDR,CHEMBL1042,stage 5 chronic kidney disease,UNKNOWN
VDR,CHEMBL1042,urolithiasis,UNKNOWN
VDR,CHEMBL1042,cutaneous melanoma,UNKNOWN
VDR,CHEMBL1042,diabetic neuropathy,UNKNOWN
VDR,CHEMBL1042,rickets,UNKNOWN
VDR,CHEMBL1042,Mental deterioration,UNKNOWN
VDR,CHEMBL1042,enuresis,UNKNOWN
VDR,CHEMBL1042,Hyperbilirubinemia,UNKNOWN
VDR,CHEMBL4297608,postmenopausal osteoporosis,UNKNOWN
VDR,CHEMBL1908376,Neoplasm of the liver,UNKNOWN
VDR,CHEMBL1908376,liver neoplasm,UNKNOWN
VEGFA,CHEMBL1201583,colorectal cancer,APPROVAL
VEGFA,CHEMBL1201583,non-small cell squamous lung carcinoma,APPROVAL
VEGFA,CHEMBL1201583,breast cancer,APPROVAL
VEGFA,CHEMBL1201583,cervical cancer,APPROVAL
VEGFA,CHEMBL1201583,glioblastoma multiforme,APPROVAL
VEGFA,CHEMBL1201583,colorectal adenocarcinoma,APPROVAL
VEGFA,CHEMBL1201583,colonic neoplasm,APPROVAL
VEGFA,CHEMBL1201583,renal cell carcinoma,APPROVAL
VEGFA,CHEMBL1201583,non-small cell lung carcinoma,APPROVAL
VEGFA,CHEMBL1201583,metastatic colorectal cancer,APPROVAL
VEGFA,CHEMBL1201583,Fallopian Tube Carcinoma,APPROVAL
VEGFA,CHEMBL1201583,cervical carcinoma,APPROVAL
VEGFA,CHEMBL1201583,peritoneal neoplasm,APPROVAL
VEGFA,CHEMBL1201583,ovarian neoplasm,APPROVAL
VEGFA,CHEMBL1201583,breast neoplasm,APPROVAL
VEGFA,CHEMBL1201583,colorectal neoplasm,APPROVAL
VEGFA,CHEMBL1201583,fallopian tube neoplasm,APPROVAL
VEGFA,CHEMBL1201583,wet macular degeneration,APPROVAL
VEGFA,CHEMBL1201583,neoplasm,APPROVAL
VEGFA,CHEMBL1201583,ocular vascular disease,APPROVAL
VEGFA,CHEMBL1201825,macular degeneration,APPROVAL
VEGFA,CHEMBL1201825,hereditary hemorrhagic telangiectasia,APPROVAL
VEGFA,CHEMBL1201825,diabetic retinopathy,APPROVAL
VEGFA,CHEMBL1201825,wet macular degeneration,APPROVAL
VEGFA,CHEMBL1201825,macular retinal edema,APPROVAL
VEGFA,CHEMBL1201825,pathological myopia,APPROVAL
VEGFA,CHEMBL1201825,choroidal neovascularization,APPROVAL
VEGFA,CHEMBL1201825,retinal vein occlusion,APPROVAL
VEGFA,CHEMBL1201825,ocular vascular disease,APPROVAL
VEGFA,CHEMBL1742982,macular degeneration,APPROVAL
VEGFA,CHEMBL1742982,retinal vein occlusion,APPROVAL
VEGFA,CHEMBL1742982,colorectal cancer,APPROVAL
VEGFA,CHEMBL1742982,choroidal neovascularization,APPROVAL
VEGFA,CHEMBL1742982,diabetic macular edema,APPROVAL
VEGFA,CHEMBL1742982,myopia,APPROVAL
VEGFA,CHEMBL1742982,edema,APPROVAL
VEGFA,CHEMBL1742982,metastatic colorectal cancer,APPROVAL
VEGFA,CHEMBL1742982,macular retinal edema,APPROVAL
VEGFA,CHEMBL1742982,wet macular degeneration,APPROVAL
VEGFA,CHEMBL1742982,colorectal neoplasm,APPROVAL
VEGFA,CHEMBL1742982,pathological myopia,APPROVAL
VEGFA,CHEMBL1742982,diabetic retinopathy,APPROVAL
VEGFA,CHEMBL1742982,colorectal adenocarcinoma,APPROVAL
VEGFA,CHEMBL1742982,neoplasm,APPROVAL
VEGFA,CHEMBL1742982,ocular vascular disease,APPROVAL
VEGFA,CHEMBL1201421,wet macular degeneration,APPROVAL
VEGFA,CHEMBL1201421,macular degeneration,APPROVAL
VEGFA,CHEMBL3707357,macular degeneration,APPROVAL
VEGFA,CHEMBL3707357,wet macular degeneration,APPROVAL
VEGFA,CHEMBL3707357,ocular vascular disease,APPROVAL
VEGFA,CHEMBL4297750,diabetic macular edema,APPROVAL
VEGFA,CHEMBL4297750,wet macular degeneration,APPROVAL
VEGFA,CHEMBL4297750,macular retinal edema,APPROVAL
VEGFA,CHEMBL4297750,cystoid macular edema,APPROVAL
VEGFA,CHEMBL4297750,ocular vascular disease,APPROVAL
VEGFA,CHEMBL4297684,ocular vascular disease,APPROVAL
VEGFA,CHEMBL1201583,chronic kidney disease,EARLY_PHASE_1
VEGFA,CHEMBL1201583,Acute Leukemia,EARLY_PHASE_1
VEGFA,CHEMBL1201583,lymphedema,PHASE_1
VEGFA,CHEMBL1201583,toxicity,PHASE_1
VEGFA,CHEMBL1201583,metastatic malignant neoplasm in the brain,PHASE_1
